timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
02:30 26-04-2022,435,16,13,386000,2800,,0,0,,0,0,,30146.6,115.64,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,313972.4,2567.6,,0,0,,0,0, Ibiza (Spagna)_nan_-8607.8_62.44; M_nan_-14089.0_102.2;, Spagna_400000.0_41919.6_116.76;
02:40 26-04-2022,435,16,13,386000,2800,,0,0,,0,0,,30146.6,115.64,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,313972.4,2567.6,,0,0,,0,0, Ibiza (Spagna)_nan_-8607.8_62.44; M_nan_-14089.0_102.2;, Spagna_400000.0_41919.6_116.76;
02:50 26-04-2022,435,16,13,386000,2800,,0,0,,0,0,,30146.6,115.64,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,313972.4,2567.6,,0,0,,0,0, Ibiza (Spagna)_nan_-8607.8_62.44; M_nan_-14089.0_102.2;, Spagna_400000.0_41919.6_116.76;
03:00 26-04-2022,428,18,15,354000,2520,,0,0,,0,0,,32461.8,124.24,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,279518.4,2279.59,,0,0,,0,0, Ibiza (Spagna)_nan_-11505.0_81.9; M_nan_-10974.0_78.12;, Spagna_400000.0_42019.8_115.92;
03:10 26-04-2022,428,18,15,354000,2520,,0,0,,0,0,,32461.8,124.24,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,279518.4,2279.59,,0,0,,0,0, Ibiza (Spagna)_nan_-11505.0_81.9; M_nan_-10974.0_78.12;, Spagna_400000.0_42019.8_115.92;
03:20 26-04-2022,428,18,15,354000,2520,,0,0,,0,0,,32461.8,124.24,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,279518.4,2279.59,,0,0,,0,0, Ibiza (Spagna)_nan_-11505.0_81.9; M_nan_-10974.0_78.12;, Spagna_400000.0_42019.8_115.92;
03:30 26-04-2022,428,18,15,354000,2520,,0,0,,0,0,,32461.8,124.24,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,279518.4,2279.59,,0,0,,0,0, Ibiza (Spagna)_nan_-11505.0_81.9; M_nan_-10974.0_78.12;, Spagna_400000.0_42019.8_115.92;
03:40 26-04-2022,428,18,15,354000,2520,,0,0,,0,0,,32461.8,124.24,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,279518.4,2279.59,,0,0,,0,0, Ibiza (Spagna)_nan_-11505.0_81.9; M_nan_-10974.0_78.12;, Spagna_400000.0_42019.8_115.92;
03:50 26-04-2022,428,18,15,354000,2520,,0,0,,0,0,,32461.8,124.24,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,279518.4,2279.59,,0,0,,0,0, Ibiza (Spagna)_nan_-11505.0_81.9; M_nan_-10974.0_78.12;, Spagna_400000.0_42019.8_115.92;
04:00 26-04-2022,425,18,15,340000,2410,,0,0,,0,0,,31586.0,121.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,266390.0,2177.92,,0,0,,0,0, Ibiza (Spagna)_nan_-16456.0_116.64; M_nan_-9690.0_68.69;, Spagna_400000.0_41990.0_110.86;
04:10 26-04-2022,425,18,15,340000,2410,,0,0,,0,0,,31586.0,121.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,266390.0,2177.92,,0,0,,0,0, Ibiza (Spagna)_nan_-16456.0_116.64; M_nan_-9690.0_68.69;, Spagna_400000.0_41990.0_110.86;
04:20 26-04-2022,425,18,15,340000,2410,,0,0,,0,0,,31586.0,121.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,266390.0,2177.92,,0,0,,0,0, Ibiza (Spagna)_nan_-16456.0_116.64; M_nan_-9690.0_68.69;, Spagna_400000.0_41990.0_110.86;
04:30 26-04-2022,425,18,15,340000,2410,,0,0,,0,0,,31586.0,121.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,266390.0,2177.92,,0,0,,0,0, Ibiza (Spagna)_nan_-16456.0_116.64; M_nan_-9690.0_68.69;, Spagna_400000.0_41990.0_110.86;
04:40 26-04-2022,425,18,15,340000,2410,,0,0,,0,0,,31586.0,121.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,266390.0,2177.92,,0,0,,0,0, Ibiza (Spagna)_nan_-16456.0_116.64; M_nan_-9690.0_68.69;, Spagna_400000.0_41990.0_110.86;
04:50 26-04-2022,425,18,15,340000,2410,,0,0,,0,0,,31586.0,121.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,266390.0,2177.92,,0,0,,0,0, Ibiza (Spagna)_nan_-16456.0_116.64; M_nan_-9690.0_68.69;, Spagna_400000.0_41990.0_110.86;
05:00 26-04-2022,423,19,16,328000,2310,,0,0,,0,0,,31291.2,119.89,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,254790.4,2081.08,,0,0,,0,0, Ibiza (Spagna)_nan_-13874.4_97.71; M_nan_-8856.0_62.37;, Spagna_400000.0_41951.2_109.03;
05:10 26-04-2022,423,19,16,328000,2310,,0,0,,0,0,,31291.2,119.89,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,254790.4,2081.08,,0,0,,0,0, Ibiza (Spagna)_nan_-13874.4_97.71; M_nan_-8856.0_62.37;, Spagna_400000.0_41951.2_109.03;
05:20 26-04-2022,423,19,16,328000,2310,,0,0,,0,0,,31291.2,119.89,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,254790.4,2081.08,,0,0,,0,0, Ibiza (Spagna)_nan_-13874.4_97.71; M_nan_-8856.0_62.37;, Spagna_400000.0_41951.2_109.03;
05:30 26-04-2022,423,19,16,328000,2310,,0,0,,0,0,,31291.2,119.89,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,254790.4,2081.08,,0,0,,0,0, Ibiza (Spagna)_nan_-13874.4_97.71; M_nan_-8856.0_62.37;, Spagna_400000.0_41951.2_109.03;
05:40 26-04-2022,423,19,16,328000,2310,,0,0,,0,0,,31291.2,119.89,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,254790.4,2081.08,,0,0,,0,0, Ibiza (Spagna)_nan_-13874.4_97.71; M_nan_-8856.0_62.37;, Spagna_400000.0_41951.2_109.03;
05:50 26-04-2022,423,19,16,328000,2310,,0,0,,0,0,,31291.2,119.89,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,254790.4,2081.08,,0,0,,0,0, Ibiza (Spagna)_nan_-13874.4_97.71; M_nan_-8856.0_62.37;, Spagna_400000.0_41951.2_109.03;
06:00 26-04-2022,422,19,15,326000,2290,,0,0,,0,0,,30937.4,118.62,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,253106.4,2066.27,,0,0,,0,0, Ibiza (Spagna)_nan_-13626.8_95.72; M_nan_-8997.6_63.2;, Spagna_400000.0_41956.2_105.11;
