timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
20:30 03-05-2022,168,78,55,10000000.0,28100,4370000,1875000,376.54,0,0,0,2790000,531000,2042.87,2800000,1092000,14968.87,3260000,1982000,365.3,404000,,,3180000,2226000,893.58,,0,0,,0,0,1940000,264000,2158.08,1050000,1000,11.24,784000,65000,758.7,landia è esportata _9000.0_-2000.0_5.62;landia è esportata _1000000.0_-809000.0_2273.29;, Nord (Norvegia)_nan_58000.0_30.91; Russia europea e Ural (Russia)_1560000.0_973000.0_5802.65; Svezia_2700000.0_935000.0_696.88;
20:40 03-05-2022,168,78,55,10000000.0,28100,4370000,1875000,376.54,0,0,0,2790000,531000,2042.87,2800000,1092000,14968.87,3260000,1982000,365.3,404000,,,3180000,2226000,893.58,,0,0,,0,0,1940000,264000,2158.08,1050000,1000,11.24,784000,65000,758.7,landia è esportata _9000.0_-2000.0_5.62;landia è esportata _1000000.0_-809000.0_2273.29;, Nord (Norvegia)_nan_58000.0_30.91; Russia europea e Ural (Russia)_1560000.0_973000.0_5802.65; Svezia_2700000.0_935000.0_696.88;
20:50 03-05-2022,168,78,55,10000000.0,28100,4370000,1875000,376.54,0,0,0,2790000,531000,2042.87,2800000,1092000,14968.87,3260000,1982000,365.3,404000,,,3180000,2226000,893.58,,0,0,,0,0,1940000,264000,2158.08,1050000,1000,11.24,784000,65000,758.7,landia è esportata _9000.0_-2000.0_5.62;landia è esportata _1000000.0_-809000.0_2273.29;, Nord (Norvegia)_nan_58000.0_30.91; Russia europea e Ural (Russia)_1560000.0_973000.0_5802.65; Svezia_2700000.0_935000.0_696.88;
21:00 03-05-2022,172,78,46,10900000.0,31200,4370000,2909210,580.32,0,0,0,2790000,707410,2701.92,2800000,1234970,16826.16,3260000,1476950,268.32,404000,,,3180000,1926030,767.52,,0,0,,0,0,1940000,261600,2127.84,1050000,10900,118.56,784000,98100,1135.68,landia è esportata _9000.0_-2180.0_6.24;landia è esportata _1000000.0_-882900.0_2527.2;, Nord (Norvegia)_nan_64310.0_31.2; Russia europea e Ural (Russia)_1560000.0_976640.0_5790.72; Svezia_2700000.0_1234970.0_848.64;
21:10 03-05-2022,172,78,46,10900000.0,31200,4370000,2909210,580.32,0,0,0,2790000,707410,2701.92,2800000,1234970,16826.16,3260000,1476950,268.32,404000,,,3180000,1926030,767.52,,0,0,,0,0,1940000,261600,2127.84,1050000,10900,118.56,784000,98100,1135.68,landia è esportata _9000.0_-2180.0_6.24;landia è esportata _1000000.0_-882900.0_2527.2;, Nord (Norvegia)_nan_64310.0_31.2; Russia europea e Ural (Russia)_1560000.0_976640.0_5790.72; Svezia_2700000.0_1234970.0_848.64;
21:20 03-05-2022,172,78,46,10900000.0,31200,4370000,2909210,580.32,0,0,0,2790000,707410,2701.92,2800000,1234970,16826.16,3260000,1476950,268.32,404000,,,3180000,1926030,767.52,,0,0,,0,0,1940000,261600,2127.84,1050000,10900,118.56,784000,98100,1135.68,landia è esportata _9000.0_-2180.0_6.24;landia è esportata _1000000.0_-882900.0_2527.2;, Nord (Norvegia)_nan_64310.0_31.2; Russia europea e Ural (Russia)_1560000.0_976640.0_5790.72; Svezia_2700000.0_1234970.0_848.64;
21:30 03-05-2022,172,78,46,10900000.0,31200,4370000,2909210,580.32,0,0,0,2790000,707410,2701.92,2800000,1234970,16826.16,3260000,1476950,268.32,404000,,,3180000,1926030,767.52,,0,0,,0,0,1940000,261600,2127.84,1050000,10900,118.56,784000,98100,1135.68,landia è esportata _9000.0_-2180.0_6.24;landia è esportata _1000000.0_-882900.0_2527.2;, Nord (Norvegia)_nan_64310.0_31.2; Russia europea e Ural (Russia)_1560000.0_976640.0_5790.72; Svezia_2700000.0_1234970.0_848.64;
21:40 03-05-2022,172,78,46,10900000.0,31200,4370000,2909210,580.32,0,0,0,2790000,707410,2701.92,2800000,1234970,16826.16,3260000,1476950,268.32,404000,,,3180000,1926030,767.52,,0,0,,0,0,1940000,261600,2127.84,1050000,10900,118.56,784000,98100,1135.68,landia è esportata _9000.0_-2180.0_6.24;landia è esportata _1000000.0_-882900.0_2527.2;, Nord (Norvegia)_nan_64310.0_31.2; Russia europea e Ural (Russia)_1560000.0_976640.0_5790.72; Svezia_2700000.0_1234970.0_848.64;
21:50 03-05-2022,172,78,46,10900000.0,31200,4370000,2909210,580.32,0,0,0,2790000,707410,2701.92,2800000,1234970,16826.16,3260000,1476950,268.32,404000,,,3180000,1926030,767.52,,0,0,,0,0,1940000,261600,2127.84,1050000,10900,118.56,784000,98100,1135.68,landia è esportata _9000.0_-2180.0_6.24;landia è esportata _1000000.0_-882900.0_2527.2;, Nord (Norvegia)_nan_64310.0_31.2; Russia europea e Ural (Russia)_1560000.0_976640.0_5790.72; Svezia_2700000.0_1234970.0_848.64;
22:00 03-05-2022,187,76,51,9690000.0,30200,4370000,1878891,374.48,0,0,0,2790000,522291,2002.26,2800000,1238382,16918.04,3260000,1250010,229.52,404000,,,3180000,2310096,924.12,,0,0,,0,0,1940000,288762,2358.62,1050000,969,12.08,784000,68799,806.34,landia è esportata _9000.0_-2907.0_9.06;landia è esportata _1000000.0_-857565.0_2672.7;, Nord (Norvegia)_nan_52326.0_27.18; Russia europea e Ural (Russia)_1560000.0_974814.0_5792.36; Svezia_2700000.0_1103691.0_758.02;
22:10 03-05-2022,187,76,51,9690000.0,30200,4370000,1878891,374.48,0,0,0,2790000,522291,2002.26,2800000,1238382,16918.04,3260000,1250010,229.52,404000,,,3180000,2310096,924.12,,0,0,,0,0,1940000,288762,2358.62,1050000,969,12.08,784000,68799,806.34,landia è esportata _9000.0_-2907.0_9.06;landia è esportata _1000000.0_-857565.0_2672.7;, Nord (Norvegia)_nan_52326.0_27.18; Russia europea e Ural (Russia)_1560000.0_974814.0_5792.36; Svezia_2700000.0_1103691.0_758.02;
22:20 03-05-2022,187,76,51,9690000.0,30200,4370000,1878891,374.48,0,0,0,2790000,522291,2002.26,2800000,1238382,16918.04,3260000,1250010,229.52,404000,,,3180000,2310096,924.12,,0,0,,0,0,1940000,288762,2358.62,1050000,969,12.08,784000,68799,806.34,landia è esportata _9000.0_-2907.0_9.06;landia è esportata _1000000.0_-857565.0_2672.7;, Nord (Norvegia)_nan_52326.0_27.18; Russia europea e Ural (Russia)_1560000.0_974814.0_5792.36; Svezia_2700000.0_1103691.0_758.02;
22:30 03-05-2022,187,76,51,9690000.0,30200,4370000,1878891,374.48,0,0,0,2790000,522291,2002.26,2800000,1238382,16918.04,3260000,1250010,229.52,404000,,,3180000,2310096,924.12,,0,0,,0,0,1940000,288762,2358.62,1050000,969,12.08,784000,68799,806.34,landia è esportata _9000.0_-2907.0_9.06;landia è esportata _1000000.0_-857565.0_2672.7;, Nord (Norvegia)_nan_52326.0_27.18; Russia europea e Ural (Russia)_1560000.0_974814.0_5792.36; Svezia_2700000.0_1103691.0_758.02;
22:40 03-05-2022,187,76,51,9690000.0,30200,4370000,1878891,374.48,0,0,0,2790000,522291,2002.26,2800000,1238382,16918.04,3260000,1250010,229.52,404000,,,3180000,2310096,924.12,,0,0,,0,0,1940000,288762,2358.62,1050000,969,12.08,784000,68799,806.34,landia è esportata _9000.0_-2907.0_9.06;landia è esportata _1000000.0_-857565.0_2672.7;, Nord (Norvegia)_nan_52326.0_27.18; Russia europea e Ural (Russia)_1560000.0_974814.0_5792.36; Svezia_2700000.0_1103691.0_758.02;
22:50 03-05-2022,187,76,51,9690000.0,30200,4370000,1878891,374.48,0,0,0,2790000,522291,2002.26,2800000,1238382,16918.04,3260000,1250010,229.52,404000,,,3180000,2310096,924.12,,0,0,,0,0,1940000,288762,2358.62,1050000,969,12.08,784000,68799,806.34,landia è esportata _9000.0_-2907.0_9.06;landia è esportata _1000000.0_-857565.0_2672.7;, Nord (Norvegia)_nan_52326.0_27.18; Russia europea e Ural (Russia)_1560000.0_974814.0_5792.36; Svezia_2700000.0_1103691.0_758.02;
23:00 03-05-2022,187,76,51,9660000.0,30200,4370000,1879836,377.5,0,0,0,2790000,533232,2044.54,2800000,1232616,16857.64,3260000,1483776,271.8,404000,,,3180000,2232426,893.92,,0,0,,0,0,1940000,305256,2494.52,1050000,966,12.08,784000,71484,830.5,landia è esportata _9000.0_-2898.0_9.06;landia è esportata _1000000.0_-711942.0_2225.74;, Nord (Norvegia)_nan_56028.0_30.2; Russia europea e Ural (Russia)_1560000.0_970830.0_5780.28; Svezia_2700000.0_893550.0_610.04;
23:10 03-05-2022,187,76,51,9660000.0,30200,4370000,1879836,377.5,0,0,0,2790000,533232,2044.54,2800000,1232616,16857.64,3260000,1483776,271.8,404000,,,3180000,2232426,893.92,,0,0,,0,0,1940000,305256,2494.52,1050000,966,12.08,784000,71484,830.5,landia è esportata _9000.0_-2898.0_9.06;landia è esportata _1000000.0_-711942.0_2225.74;, Nord (Norvegia)_nan_56028.0_30.2; Russia europea e Ural (Russia)_1560000.0_970830.0_5780.28; Svezia_2700000.0_893550.0_610.04;
23:20 03-05-2022,187,76,51,9660000.0,30200,4370000,1879836,377.5,0,0,0,2790000,533232,2044.54,2800000,1232616,16857.64,3260000,1483776,271.8,404000,,,3180000,2232426,893.92,,0,0,,0,0,1940000,305256,2494.52,1050000,966,12.08,784000,71484,830.5,landia è esportata _9000.0_-2898.0_9.06;landia è esportata _1000000.0_-711942.0_2225.74;, Nord (Norvegia)_nan_56028.0_30.2; Russia europea e Ural (Russia)_1560000.0_970830.0_5780.28; Svezia_2700000.0_893550.0_610.04;
23:30 03-05-2022,187,76,51,9660000.0,30200,4370000,1879836,377.5,0,0,0,2790000,533232,2044.54,2800000,1232616,16857.64,3260000,1483776,271.8,404000,,,3180000,2232426,893.92,,0,0,,0,0,1940000,305256,2494.52,1050000,966,12.08,784000,71484,830.5,landia è esportata _9000.0_-2898.0_9.06;landia è esportata _1000000.0_-711942.0_2225.74;, Nord (Norvegia)_nan_56028.0_30.2; Russia europea e Ural (Russia)_1560000.0_970830.0_5780.28; Svezia_2700000.0_893550.0_610.04;
23:40 03-05-2022,187,76,51,9660000.0,30200,4370000,1879836,377.5,0,0,0,2790000,533232,2044.54,2800000,1232616,16857.64,3260000,1483776,271.8,404000,,,3180000,2232426,893.92,,0,0,,0,0,1940000,305256,2494.52,1050000,966,12.08,784000,71484,830.5,landia è esportata _9000.0_-2898.0_9.06;landia è esportata _1000000.0_-711942.0_2225.74;, Nord (Norvegia)_nan_56028.0_30.2; Russia europea e Ural (Russia)_1560000.0_970830.0_5780.28; Svezia_2700000.0_893550.0_610.04;
23:50 03-05-2022,187,76,51,9660000.0,30200,4370000,1879836,377.5,0,0,0,2790000,533232,2044.54,2800000,1232616,16857.64,3260000,1483776,271.8,404000,,,3180000,2232426,893.92,,0,0,,0,0,1940000,305256,2494.52,1050000,966,12.08,784000,71484,830.5,landia è esportata _9000.0_-2898.0_9.06;landia è esportata _1000000.0_-711942.0_2225.74;, Nord (Norvegia)_nan_56028.0_30.2; Russia europea e Ural (Russia)_1560000.0_970830.0_5780.28; Svezia_2700000.0_893550.0_610.04;
00:00 04-05-2022,187,76,51,9660000.0,30200,4370000,1879836,377.5,0,0,0,2790000,533232,2044.54,2800000,1232616,16857.64,3260000,1483776,271.8,404000,,,3180000,2232426,893.92,,0,0,,0,0,1940000,305256,2494.52,1050000,966,12.08,784000,71484,830.5,landia è esportata _9000.0_-2898.0_9.06;landia è esportata _1000000.0_-711942.0_2225.74;, Nord (Norvegia)_nan_56028.0_30.2; Russia europea e Ural (Russia)_1560000.0_970830.0_5780.28; Svezia_2700000.0_893550.0_610.04;
00:10 04-05-2022,174,78,44,9840000.0,28500,4370000,2894928,578.55,0,0,0,2790000,682896,2619.15,2800000,1104048,15085.05,3260000,1612776,296.4,404000,,,3180000,1424832,570.0,,0,0,,0,0,1940000,221400,1806.9,1050000,9840,105.45,784000,102336,1197.0,landia è esportata _9000.0_-2952.0_8.55;landia è esportata _1000000.0_-858048.0_2485.2;, Nord (Norvegia)_nan_83640.0_42.75; Russia europea e Ural (Russia)_1560000.0_955464.0_5680.05; Svezia_2700000.0_747840.0_515.85;
00:20 04-05-2022,174,78,44,9840000.0,28500,4370000,2894928,578.55,0,0,0,2790000,682896,2619.15,2800000,1104048,15085.05,3260000,1612776,296.4,404000,,,3180000,1424832,570.0,,0,0,,0,0,1940000,221400,1806.9,1050000,9840,105.45,784000,102336,1197.0,landia è esportata _9000.0_-2952.0_8.55;landia è esportata _1000000.0_-858048.0_2485.2;, Nord (Norvegia)_nan_83640.0_42.75; Russia europea e Ural (Russia)_1560000.0_955464.0_5680.05; Svezia_2700000.0_747840.0_515.85;
00:30 04-05-2022,174,78,44,9840000.0,28500,4370000,2894928,578.55,0,0,0,2790000,682896,2619.15,2800000,1104048,15085.05,3260000,1612776,296.4,404000,,,3180000,1424832,570.0,,0,0,,0,0,1940000,221400,1806.9,1050000,9840,105.45,784000,102336,1197.0,landia è esportata _9000.0_-2952.0_8.55;landia è esportata _1000000.0_-858048.0_2485.2;, Nord (Norvegia)_nan_83640.0_42.75; Russia europea e Ural (Russia)_1560000.0_955464.0_5680.05; Svezia_2700000.0_747840.0_515.85;
00:40 04-05-2022,174,78,44,9840000.0,28500,4370000,2894928,578.55,0,0,0,2790000,682896,2619.15,2800000,1104048,15085.05,3260000,1612776,296.4,404000,,,3180000,1424832,570.0,,0,0,,0,0,1940000,221400,1806.9,1050000,9840,105.45,784000,102336,1197.0,landia è esportata _9000.0_-2952.0_8.55;landia è esportata _1000000.0_-858048.0_2485.2;, Nord (Norvegia)_nan_83640.0_42.75; Russia europea e Ural (Russia)_1560000.0_955464.0_5680.05; Svezia_2700000.0_747840.0_515.85;
00:50 04-05-2022,174,78,44,9840000.0,28500,4370000,2894928,578.55,0,0,0,2790000,682896,2619.15,2800000,1104048,15085.05,3260000,1612776,296.4,404000,,,3180000,1424832,570.0,,0,0,,0,0,1940000,221400,1806.9,1050000,9840,105.45,784000,102336,1197.0,landia è esportata _9000.0_-2952.0_8.55;landia è esportata _1000000.0_-858048.0_2485.2;, Nord (Norvegia)_nan_83640.0_42.75; Russia europea e Ural (Russia)_1560000.0_955464.0_5680.05; Svezia_2700000.0_747840.0_515.85;
01:00 04-05-2022,183,77,50,9430000.0,28800,4370000,2176444,434.88,0,0,0,2790000,535624,2056.32,2800000,1158004,15848.64,3260000,1620074,296.64,404000,,,3180000,2160413,864.0,,0,0,,0,0,1940000,292330,2387.52,1050000,943,11.52,784000,73554,864.0,landia è esportata _9000.0_-2829.0_8.64;landia è esportata _1000000.0_-926969.0_2831.04;, Nord (Norvegia)_nan_80155.0_40.32; Russia europea e Ural (Russia)_1560000.0_962803.0_5734.08; Svezia_2700000.0_368713.0_256.32;
01:10 04-05-2022,183,77,50,9430000.0,28800,4370000,2176444,434.88,0,0,0,2790000,535624,2056.32,2800000,1158004,15848.64,3260000,1620074,296.64,404000,,,3180000,2160413,864.0,,0,0,,0,0,1940000,292330,2387.52,1050000,943,11.52,784000,73554,864.0,landia è esportata _9000.0_-2829.0_8.64;landia è esportata _1000000.0_-926969.0_2831.04;, Nord (Norvegia)_nan_80155.0_40.32; Russia europea e Ural (Russia)_1560000.0_962803.0_5734.08; Svezia_2700000.0_368713.0_256.32;
01:20 04-05-2022,183,77,50,9430000.0,28800,4370000,2176444,434.88,0,0,0,2790000,535624,2056.32,2800000,1158004,15848.64,3260000,1620074,296.64,404000,,,3180000,2160413,864.0,,0,0,,0,0,1940000,292330,2387.52,1050000,943,11.52,784000,73554,864.0,landia è esportata _9000.0_-2829.0_8.64;landia è esportata _1000000.0_-926969.0_2831.04;, Nord (Norvegia)_nan_80155.0_40.32; Russia europea e Ural (Russia)_1560000.0_962803.0_5734.08; Svezia_2700000.0_368713.0_256.32;
01:30 04-05-2022,183,77,50,9430000.0,28800,4370000,2176444,434.88,0,0,0,2790000,535624,2056.32,2800000,1158004,15848.64,3260000,1620074,296.64,404000,,,3180000,2160413,864.0,,0,0,,0,0,1940000,292330,2387.52,1050000,943,11.52,784000,73554,864.0,landia è esportata _9000.0_-2829.0_8.64;landia è esportata _1000000.0_-926969.0_2831.04;, Nord (Norvegia)_nan_80155.0_40.32; Russia europea e Ural (Russia)_1560000.0_962803.0_5734.08; Svezia_2700000.0_368713.0_256.32;
01:40 04-05-2022,183,77,50,9430000.0,28800,4370000,2176444,434.88,0,0,0,2790000,535624,2056.32,2800000,1158004,15848.64,3260000,1620074,296.64,404000,,,3180000,2160413,864.0,,0,0,,0,0,1940000,292330,2387.52,1050000,943,11.52,784000,73554,864.0,landia è esportata _9000.0_-2829.0_8.64;landia è esportata _1000000.0_-926969.0_2831.04;, Nord (Norvegia)_nan_80155.0_40.32; Russia europea e Ural (Russia)_1560000.0_962803.0_5734.08; Svezia_2700000.0_368713.0_256.32;
01:50 04-05-2022,183,77,50,9430000.0,28800,4370000,2176444,434.88,0,0,0,2790000,535624,2056.32,2800000,1158004,15848.64,3260000,1620074,296.64,404000,,,3180000,2160413,864.0,,0,0,,0,0,1940000,292330,2387.52,1050000,943,11.52,784000,73554,864.0,landia è esportata _9000.0_-2829.0_8.64;landia è esportata _1000000.0_-926969.0_2831.04;, Nord (Norvegia)_nan_80155.0_40.32; Russia europea e Ural (Russia)_1560000.0_962803.0_5734.08; Svezia_2700000.0_368713.0_256.32;
02:00 04-05-2022,181,77,48,9120000.0,27500,4370000,2329248,464.75,0,0,0,2790000,528960,2024.0,2800000,1076160,14685.0,3260000,1636128,299.75,404000,,,3180000,1932528,772.75,,0,0,,0,0,1940000,295488,2406.25,1050000,912,11.0,784000,75696,885.5,landia è esportata _9000.0_-2736.0_8.25;landia è esportata _1000000.0_-954864.0_2879.25;, Nord (Norvegia)_nan_63840.0_33.0; Russia europea e Ural (Russia)_1560000.0_974928.0_5786.0; Svezia_2700000.0_206112.0_134.75;
02:10 04-05-2022,181,77,48,9120000.0,27500,4370000,2329248,464.75,0,0,0,2790000,528960,2024.0,2800000,1076160,14685.0,3260000,1636128,299.75,404000,,,3180000,1932528,772.75,,0,0,,0,0,1940000,295488,2406.25,1050000,912,11.0,784000,75696,885.5,landia è esportata _9000.0_-2736.0_8.25;landia è esportata _1000000.0_-954864.0_2879.25;, Nord (Norvegia)_nan_63840.0_33.0; Russia europea e Ural (Russia)_1560000.0_974928.0_5786.0; Svezia_2700000.0_206112.0_134.75;
02:20 04-05-2022,181,77,48,9120000.0,27500,4370000,2329248,464.75,0,0,0,2790000,528960,2024.0,2800000,1076160,14685.0,3260000,1636128,299.75,404000,,,3180000,1932528,772.75,,0,0,,0,0,1940000,295488,2406.25,1050000,912,11.0,784000,75696,885.5,landia è esportata _9000.0_-2736.0_8.25;landia è esportata _1000000.0_-954864.0_2879.25;, Nord (Norvegia)_nan_63840.0_33.0; Russia europea e Ural (Russia)_1560000.0_974928.0_5786.0; Svezia_2700000.0_206112.0_134.75;
02:30 04-05-2022,181,77,48,9120000.0,27500,4370000,2329248,464.75,0,0,0,2790000,528960,2024.0,2800000,1076160,14685.0,3260000,1636128,299.75,404000,,,3180000,1932528,772.75,,0,0,,0,0,1940000,295488,2406.25,1050000,912,11.0,784000,75696,885.5,landia è esportata _9000.0_-2736.0_8.25;landia è esportata _1000000.0_-954864.0_2879.25;, Nord (Norvegia)_nan_63840.0_33.0; Russia europea e Ural (Russia)_1560000.0_974928.0_5786.0; Svezia_2700000.0_206112.0_134.75;
02:40 04-05-2022,181,77,48,9120000.0,27500,4370000,2329248,464.75,0,0,0,2790000,528960,2024.0,2800000,1076160,14685.0,3260000,1636128,299.75,404000,,,3180000,1932528,772.75,,0,0,,0,0,1940000,295488,2406.25,1050000,912,11.0,784000,75696,885.5,landia è esportata _9000.0_-2736.0_8.25;landia è esportata _1000000.0_-954864.0_2879.25;, Nord (Norvegia)_nan_63840.0_33.0; Russia europea e Ural (Russia)_1560000.0_974928.0_5786.0; Svezia_2700000.0_206112.0_134.75;
02:50 04-05-2022,181,77,48,9120000.0,27500,4370000,2329248,464.75,0,0,0,2790000,528960,2024.0,2800000,1076160,14685.0,3260000,1636128,299.75,404000,,,3180000,1932528,772.75,,0,0,,0,0,1940000,295488,2406.25,1050000,912,11.0,784000,75696,885.5,landia è esportata _9000.0_-2736.0_8.25;landia è esportata _1000000.0_-954864.0_2879.25;, Nord (Norvegia)_nan_63840.0_33.0; Russia europea e Ural (Russia)_1560000.0_974928.0_5786.0; Svezia_2700000.0_206112.0_134.75;
03:00 04-05-2022,180,77,46,9000000.0,27000,4370000,2417400,483.3,0,0,0,2790000,521100,1998.0,2800000,1029600,14083.2,3260000,1439100,264.6,404000,,,3180000,1812600,726.3,,0,0,,0,0,1940000,288000,2354.4,1050000,900,10.8,784000,82800,969.3,landia è esportata _9000.0_-2700.0_8.1;landia è esportata _1000000.0_-944100.0_2832.3;, Nord (Norvegia)_nan_65700.0_35.1; Russia europea e Ural (Russia)_1560000.0_979200.0_5826.6; Svezia_2700000.0_363600.0_251.1;
03:10 04-05-2022,180,77,46,9000000.0,27000,4370000,2417400,483.3,0,0,0,2790000,521100,1998.0,2800000,1029600,14083.2,3260000,1439100,264.6,404000,,,3180000,1812600,726.3,,0,0,,0,0,1940000,288000,2354.4,1050000,900,10.8,784000,82800,969.3,landia è esportata _9000.0_-2700.0_8.1;landia è esportata _1000000.0_-944100.0_2832.3;, Nord (Norvegia)_nan_65700.0_35.1; Russia europea e Ural (Russia)_1560000.0_979200.0_5826.6; Svezia_2700000.0_363600.0_251.1;
03:20 04-05-2022,180,77,46,9000000.0,27000,4370000,2417400,483.3,0,0,0,2790000,521100,1998.0,2800000,1029600,14083.2,3260000,1439100,264.6,404000,,,3180000,1812600,726.3,,0,0,,0,0,1940000,288000,2354.4,1050000,900,10.8,784000,82800,969.3,landia è esportata _9000.0_-2700.0_8.1;landia è esportata _1000000.0_-944100.0_2832.3;, Nord (Norvegia)_nan_65700.0_35.1; Russia europea e Ural (Russia)_1560000.0_979200.0_5826.6; Svezia_2700000.0_363600.0_251.1;
03:30 04-05-2022,180,77,46,9000000.0,27000,4370000,2417400,483.3,0,0,0,2790000,521100,1998.0,2800000,1029600,14083.2,3260000,1439100,264.6,404000,,,3180000,1812600,726.3,,0,0,,0,0,1940000,288000,2354.4,1050000,900,10.8,784000,82800,969.3,landia è esportata _9000.0_-2700.0_8.1;landia è esportata _1000000.0_-944100.0_2832.3;, Nord (Norvegia)_nan_65700.0_35.1; Russia europea e Ural (Russia)_1560000.0_979200.0_5826.6; Svezia_2700000.0_363600.0_251.1;
03:40 04-05-2022,180,77,46,9000000.0,27000,4370000,2417400,483.3,0,0,0,2790000,521100,1998.0,2800000,1029600,14083.2,3260000,1439100,264.6,404000,,,3180000,1812600,726.3,,0,0,,0,0,1940000,288000,2354.4,1050000,900,10.8,784000,82800,969.3,landia è esportata _9000.0_-2700.0_8.1;landia è esportata _1000000.0_-944100.0_2832.3;, Nord (Norvegia)_nan_65700.0_35.1; Russia europea e Ural (Russia)_1560000.0_979200.0_5826.6; Svezia_2700000.0_363600.0_251.1;
03:50 04-05-2022,180,77,46,9000000.0,27000,4370000,2417400,483.3,0,0,0,2790000,521100,1998.0,2800000,1029600,14083.2,3260000,1439100,264.6,404000,,,3180000,1812600,726.3,,0,0,,0,0,1940000,288000,2354.4,1050000,900,10.8,784000,82800,969.3,landia è esportata _9000.0_-2700.0_8.1;landia è esportata _1000000.0_-944100.0_2832.3;, Nord (Norvegia)_nan_65700.0_35.1; Russia europea e Ural (Russia)_1560000.0_979200.0_5826.6; Svezia_2700000.0_363600.0_251.1;
04:00 04-05-2022,181,76,45,8960000.0,27100,4370000,2451456,490.51,0,0,0,2790000,520576,1997.27,2800000,1026816,14035.09,3260000,1263360,233.06,404000,,,3180000,1782144,712.73,,0,0,,0,0,1940000,288512,2360.41,1050000,896,10.84,784000,88704,1037.93,landia è esportata _9000.0_-2688.0_8.13;landia è esportata _1000000.0_-861056.0_2604.31;, Nord (Norvegia)_nan_62720.0_32.52; Russia europea e Ural (Russia)_1560000.0_983808.0_5853.6; Svezia_2700000.0_490112.0_336.04;
04:10 04-05-2022,181,76,45,8960000.0,27100,4370000,2451456,490.51,0,0,0,2790000,520576,1997.27,2800000,1026816,14035.09,3260000,1263360,233.06,404000,,,3180000,1782144,712.73,,0,0,,0,0,1940000,288512,2360.41,1050000,896,10.84,784000,88704,1037.93,landia è esportata _9000.0_-2688.0_8.13;landia è esportata _1000000.0_-861056.0_2604.31;, Nord (Norvegia)_nan_62720.0_32.52; Russia europea e Ural (Russia)_1560000.0_983808.0_5853.6; Svezia_2700000.0_490112.0_336.04;
