timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
03:50 05-05-2022,513,35,11,4760000,40700,2000000,1075284,215.71,0,0,0,80000,29988,113.96,4370000,2650368,36247.42,701000,116620,20.35,1130000,0,0.0,2740000,267036,105.82,931000,0,0,,0,0,1370000,359856,2938.54,0,0,0,,,, Grecia_nan_-296548.0_2535.61; Macedonia del Nord_950000.0_-316540.0_2706.55; Serbia_2490000.0_-295596.0_2527.47; Turchia_2490000.0_-424592.0_3630.44;, Romania_nan_260848.0_1054.13;
04:00 05-05-2022,498,37,13,4780000,39700,2000000,1079324,214.38,0,0,0,80000,28680,111.16,4370000,2560646,34987.61,701000,160130,27.79,1130000,0,0.0,2740000,267680,107.19,931000,0,0,,0,0,1370000,362324,2957.65,0,0,0,,,, Grecia_nan_-306398.0_2544.77; Macedonia del Nord_950000.0_-338424.0_2810.76; Serbia_2490000.0_-353242.0_2933.83; Turchia_2490000.0_-467484.0_3882.66;, Romania_nan_321216.0_1290.25;
04:10 05-05-2022,498,37,13,4780000,39700,2000000,1079324,214.38,0,0,0,80000,28680,111.16,4370000,2560646,34987.61,701000,160130,27.79,1130000,0,0.0,2740000,267680,107.19,931000,0,0,,0,0,1370000,362324,2957.65,0,0,0,,,, Grecia_nan_-306398.0_2544.77; Macedonia del Nord_950000.0_-338424.0_2810.76; Serbia_2490000.0_-353242.0_2933.83; Turchia_2490000.0_-467484.0_3882.66;, Romania_nan_321216.0_1290.25;
04:20 05-05-2022,498,37,13,4780000,39700,2000000,1079324,214.38,0,0,0,80000,28680,111.16,4370000,2560646,34987.61,701000,160130,27.79,1130000,0,0.0,2740000,267680,107.19,931000,0,0,,0,0,1370000,362324,2957.65,0,0,0,,,, Grecia_nan_-306398.0_2544.77; Macedonia del Nord_950000.0_-338424.0_2810.76; Serbia_2490000.0_-353242.0_2933.83; Turchia_2490000.0_-467484.0_3882.66;, Romania_nan_321216.0_1290.25;
04:30 05-05-2022,498,37,13,4780000,39700,2000000,1079324,214.38,0,0,0,80000,28680,111.16,4370000,2560646,34987.61,701000,160130,27.79,1130000,0,0.0,2740000,267680,107.19,931000,0,0,,0,0,1370000,362324,2957.65,0,0,0,,,, Grecia_nan_-306398.0_2544.77; Macedonia del Nord_950000.0_-338424.0_2810.76; Serbia_2490000.0_-353242.0_2933.83; Turchia_2490000.0_-467484.0_3882.66;, Romania_nan_321216.0_1290.25;
04:40 05-05-2022,498,37,13,4780000,39700,2000000,1079324,214.38,0,0,0,80000,28680,111.16,4370000,2560646,34987.61,701000,160130,27.79,1130000,0,0.0,2740000,267680,107.19,931000,0,0,,0,0,1370000,362324,2957.65,0,0,0,,,, Grecia_nan_-306398.0_2544.77; Macedonia del Nord_950000.0_-338424.0_2810.76; Serbia_2490000.0_-353242.0_2933.83; Turchia_2490000.0_-467484.0_3882.66;, Romania_nan_321216.0_1290.25;
04:50 05-05-2022,498,37,13,4780000,39700,2000000,1079324,214.38,0,0,0,80000,28680,111.16,4370000,2560646,34987.61,701000,160130,27.79,1130000,0,0.0,2740000,267680,107.19,931000,0,0,,0,0,1370000,362324,2957.65,0,0,0,,,, Grecia_nan_-306398.0_2544.77; Macedonia del Nord_950000.0_-338424.0_2810.76; Serbia_2490000.0_-353242.0_2933.83; Turchia_2490000.0_-467484.0_3882.66;, Romania_nan_321216.0_1290.25;
05:00 05-05-2022,488,38,14,4720000,38400,2000000,1077576,215.04,0,0,0,80000,32096,122.88,4370000,2467144,33707.52,701000,223256,42.24,1130000,0,0.0,2740000,265736,107.52,931000,0,0,,0,0,1370000,362024,2952.96,0,0,0,,,, Grecia_nan_-301136.0_2449.92; Macedonia del Nord_950000.0_-332760.0_2707.2; Serbia_2490000.0_-375712.0_3056.64; Turchia_2490000.0_-462088.0_3759.36;, Romania_nan_291696.0_1251.84;
05:10 05-05-2022,488,38,14,4720000,38400,2000000,1077576,215.04,0,0,0,80000,32096,122.88,4370000,2467144,33707.52,701000,223256,42.24,1130000,0,0.0,2740000,265736,107.52,931000,0,0,,0,0,1370000,362024,2952.96,0,0,0,,,, Grecia_nan_-301136.0_2449.92; Macedonia del Nord_950000.0_-332760.0_2707.2; Serbia_2490000.0_-375712.0_3056.64; Turchia_2490000.0_-462088.0_3759.36;, Romania_nan_291696.0_1251.84;
05:20 05-05-2022,488,38,14,4720000,38400,2000000,1077576,215.04,0,0,0,80000,32096,122.88,4370000,2467144,33707.52,701000,223256,42.24,1130000,0,0.0,2740000,265736,107.52,931000,0,0,,0,0,1370000,362024,2952.96,0,0,0,,,, Grecia_nan_-301136.0_2449.92; Macedonia del Nord_950000.0_-332760.0_2707.2; Serbia_2490000.0_-375712.0_3056.64; Turchia_2490000.0_-462088.0_3759.36;, Romania_nan_291696.0_1251.84;
05:30 05-05-2022,488,38,14,4720000,38400,2000000,1077576,215.04,0,0,0,80000,32096,122.88,4370000,2467144,33707.52,701000,223256,42.24,1130000,0,0.0,2740000,265736,107.52,931000,0,0,,0,0,1370000,362024,2952.96,0,0,0,,,, Grecia_nan_-301136.0_2449.92; Macedonia del Nord_950000.0_-332760.0_2707.2; Serbia_2490000.0_-375712.0_3056.64; Turchia_2490000.0_-462088.0_3759.36;, Romania_nan_291696.0_1251.84;
05:40 05-05-2022,488,38,14,4720000,38400,2000000,1077576,215.04,0,0,0,80000,32096,122.88,4370000,2467144,33707.52,701000,223256,42.24,1130000,0,0.0,2740000,265736,107.52,931000,0,0,,0,0,1370000,362024,2952.96,0,0,0,,,, Grecia_nan_-301136.0_2449.92; Macedonia del Nord_950000.0_-332760.0_2707.2; Serbia_2490000.0_-375712.0_3056.64; Turchia_2490000.0_-462088.0_3759.36;, Romania_nan_291696.0_1251.84;
05:50 05-05-2022,488,38,14,4720000,38400,2000000,1077576,215.04,0,0,0,80000,32096,122.88,4370000,2467144,33707.52,701000,223256,42.24,1130000,0,0.0,2740000,265736,107.52,931000,0,0,,0,0,1370000,362024,2952.96,0,0,0,,,, Grecia_nan_-301136.0_2449.92; Macedonia del Nord_950000.0_-332760.0_2707.2; Serbia_2490000.0_-375712.0_3056.64; Turchia_2490000.0_-462088.0_3759.36;, Romania_nan_291696.0_1251.84;
06:00 05-05-2022,502,36,12,4770000,39900,2000000,1078497,215.46,0,0,0,80000,29097,111.72,4370000,2582001,35307.51,701000,180783,31.92,1130000,0,0.0,2740000,278091,111.72,931000,0,0,,0,0,1370000,362043,2956.59,0,0,0,,,, Grecia_nan_-298125.0_2493.75; Macedonia del Nord_950000.0_-323883.0_2709.21; Serbia_2490000.0_-359181.0_3004.47; Turchia_2490000.0_-449811.0_3766.56;, Romania_nan_259965.0_1165.08;
06:10 05-05-2022,502,36,12,4770000,39900,2000000,1078497,215.46,0,0,0,80000,29097,111.72,4370000,2582001,35307.51,701000,180783,31.92,1130000,0,0.0,2740000,278091,111.72,931000,0,0,,0,0,1370000,362043,2956.59,0,0,0,,,, Grecia_nan_-298125.0_2493.75; Macedonia del Nord_950000.0_-323883.0_2709.21; Serbia_2490000.0_-359181.0_3004.47; Turchia_2490000.0_-449811.0_3766.56;, Romania_nan_259965.0_1165.08;
06:20 05-05-2022,502,36,12,4770000,39900,2000000,1078497,215.46,0,0,0,80000,29097,111.72,4370000,2582001,35307.51,701000,180783,31.92,1130000,0,0.0,2740000,278091,111.72,931000,0,0,,0,0,1370000,362043,2956.59,0,0,0,,,, Grecia_nan_-298125.0_2493.75; Macedonia del Nord_950000.0_-323883.0_2709.21; Serbia_2490000.0_-359181.0_3004.47; Turchia_2490000.0_-449811.0_3766.56;, Romania_nan_259965.0_1165.08;
06:30 05-05-2022,502,36,12,4770000,39900,2000000,1078497,215.46,0,0,0,80000,29097,111.72,4370000,2582001,35307.51,701000,180783,31.92,1130000,0,0.0,2740000,278091,111.72,931000,0,0,,0,0,1370000,362043,2956.59,0,0,0,,,, Grecia_nan_-298125.0_2493.75; Macedonia del Nord_950000.0_-323883.0_2709.21; Serbia_2490000.0_-359181.0_3004.47; Turchia_2490000.0_-449811.0_3766.56;, Romania_nan_259965.0_1165.08;
06:40 05-05-2022,502,36,12,4770000,39900,2000000,1078497,215.46,0,0,0,80000,29097,111.72,4370000,2582001,35307.51,701000,180783,31.92,1130000,0,0.0,2740000,278091,111.72,931000,0,0,,0,0,1370000,362043,2956.59,0,0,0,,,, Grecia_nan_-298125.0_2493.75; Macedonia del Nord_950000.0_-323883.0_2709.21; Serbia_2490000.0_-359181.0_3004.47; Turchia_2490000.0_-449811.0_3766.56;, Romania_nan_259965.0_1165.08;
06:50 05-05-2022,502,36,12,4770000,39900,2000000,1078497,215.46,0,0,0,80000,29097,111.72,4370000,2582001,35307.51,701000,180783,31.92,1130000,0,0.0,2740000,278091,111.72,931000,0,0,,0,0,1370000,362043,2956.59,0,0,0,,,, Grecia_nan_-298125.0_2493.75; Macedonia del Nord_950000.0_-323883.0_2709.21; Serbia_2490000.0_-359181.0_3004.47; Turchia_2490000.0_-449811.0_3766.56;, Romania_nan_259965.0_1165.08;
07:00 05-05-2022,497,37,13,4870000,40300,2000000,1078218,213.59,0,0,0,80000,29707,112.84,4370000,2596197,35431.76,701000,136847,24.18,1130000,0,0.0,2740000,331647,132.99,931000,0,0,,0,0,1370000,366224,2986.23,0,0,0,,,, Grecia_nan_-298531.0_2470.39; Macedonia del Nord_950000.0_-322394.0_2667.86; Serbia_2490000.0_-357458.0_2958.02; Turchia_2490000.0_-444631.0_3679.39;, Romania_nan_330186.0_1394.38;
07:10 05-05-2022,497,37,13,4870000,40300,2000000,1078218,213.59,0,0,0,80000,29707,112.84,4370000,2596197,35431.76,701000,136847,24.18,1130000,0,0.0,2740000,331647,132.99,931000,0,0,,0,0,1370000,366224,2986.23,0,0,0,,,, Grecia_nan_-298531.0_2470.39; Macedonia del Nord_950000.0_-322394.0_2667.86; Serbia_2490000.0_-357458.0_2958.02; Turchia_2490000.0_-444631.0_3679.39;, Romania_nan_330186.0_1394.38;
07:20 05-05-2022,497,37,13,4870000,40300,2000000,1078218,213.59,0,0,0,80000,29707,112.84,4370000,2596197,35431.76,701000,136847,24.18,1130000,0,0.0,2740000,331647,132.99,931000,0,0,,0,0,1370000,366224,2986.23,0,0,0,,,, Grecia_nan_-298531.0_2470.39; Macedonia del Nord_950000.0_-322394.0_2667.86; Serbia_2490000.0_-357458.0_2958.02; Turchia_2490000.0_-444631.0_3679.39;, Romania_nan_330186.0_1394.38;
07:30 05-05-2022,497,37,13,4870000,40300,2000000,1078218,213.59,0,0,0,80000,29707,112.84,4370000,2596197,35431.76,701000,136847,24.18,1130000,0,0.0,2740000,331647,132.99,931000,0,0,,0,0,1370000,366224,2986.23,0,0,0,,,, Grecia_nan_-298531.0_2470.39; Macedonia del Nord_950000.0_-322394.0_2667.86; Serbia_2490000.0_-357458.0_2958.02; Turchia_2490000.0_-444631.0_3679.39;, Romania_nan_330186.0_1394.38;
07:40 05-05-2022,497,37,13,4870000,40300,2000000,1078218,213.59,0,0,0,80000,29707,112.84,4370000,2596197,35431.76,701000,136847,24.18,1130000,0,0.0,2740000,331647,132.99,931000,0,0,,0,0,1370000,366224,2986.23,0,0,0,,,, Grecia_nan_-298531.0_2470.39; Macedonia del Nord_950000.0_-322394.0_2667.86; Serbia_2490000.0_-357458.0_2958.02; Turchia_2490000.0_-444631.0_3679.39;, Romania_nan_330186.0_1394.38;
07:50 05-05-2022,497,37,13,4870000,40300,2000000,1078218,213.59,0,0,0,80000,29707,112.84,4370000,2596197,35431.76,701000,136847,24.18,1130000,0,0.0,2740000,331647,132.99,931000,0,0,,0,0,1370000,366224,2986.23,0,0,0,,,, Grecia_nan_-298531.0_2470.39; Macedonia del Nord_950000.0_-322394.0_2667.86; Serbia_2490000.0_-357458.0_2958.02; Turchia_2490000.0_-444631.0_3679.39;, Romania_nan_330186.0_1394.38;
08:00 05-05-2022,472,40,19,5220000,41100,2000000,1076886,213.72,0,0,0,80000,28710,110.97,4370000,2674728,36591.33,701000,161298,28.77,1130000,63684,49.32,2740000,613872,246.6,931000,0,0,,0,0,1370000,366966,3000.3,0,0,0,,,, Grecia_nan_-267786.0_2108.43; Macedonia del Nord_950000.0_-277704.0_2186.52; Serbia_2490000.0_-252648.0_1989.24; Turchia_2490000.0_-397764.0_3131.82;, Romania_nan_234900.0_863.1;
08:10 05-05-2022,472,40,19,5220000,41100,2000000,1076886,213.72,0,0,0,80000,28710,110.97,4370000,2674728,36591.33,701000,161298,28.77,1130000,63684,49.32,2740000,613872,246.6,931000,0,0,,0,0,1370000,366966,3000.3,0,0,0,,,, Grecia_nan_-267786.0_2108.43; Macedonia del Nord_950000.0_-277704.0_2186.52; Serbia_2490000.0_-252648.0_1989.24; Turchia_2490000.0_-397764.0_3131.82;, Romania_nan_234900.0_863.1;
08:20 05-05-2022,472,40,19,5220000,41100,2000000,1076886,213.72,0,0,0,80000,28710,110.97,4370000,2674728,36591.33,701000,161298,28.77,1130000,63684,49.32,2740000,613872,246.6,931000,0,0,,0,0,1370000,366966,3000.3,0,0,0,,,, Grecia_nan_-267786.0_2108.43; Macedonia del Nord_950000.0_-277704.0_2186.52; Serbia_2490000.0_-252648.0_1989.24; Turchia_2490000.0_-397764.0_3131.82;, Romania_nan_234900.0_863.1;
08:30 05-05-2022,472,40,19,5220000,41100,2000000,1076886,213.72,0,0,0,80000,28710,110.97,4370000,2674728,36591.33,701000,161298,28.77,1130000,63684,49.32,2740000,613872,246.6,931000,0,0,,0,0,1370000,366966,3000.3,0,0,0,,,, Grecia_nan_-267786.0_2108.43; Macedonia del Nord_950000.0_-277704.0_2186.52; Serbia_2490000.0_-252648.0_1989.24; Turchia_2490000.0_-397764.0_3131.82;, Romania_nan_234900.0_863.1;
08:40 05-05-2022,472,40,19,5220000,41100,2000000,1076886,213.72,0,0,0,80000,28710,110.97,4370000,2674728,36591.33,701000,161298,28.77,1130000,63684,49.32,2740000,613872,246.6,931000,0,0,,0,0,1370000,366966,3000.3,0,0,0,,,, Grecia_nan_-267786.0_2108.43; Macedonia del Nord_950000.0_-277704.0_2186.52; Serbia_2490000.0_-252648.0_1989.24; Turchia_2490000.0_-397764.0_3131.82;, Romania_nan_234900.0_863.1;
08:50 05-05-2022,472,40,19,5220000,41100,2000000,1076886,213.72,0,0,0,80000,28710,110.97,4370000,2674728,36591.33,701000,161298,28.77,1130000,63684,49.32,2740000,613872,246.6,931000,0,0,,0,0,1370000,366966,3000.3,0,0,0,,,, Grecia_nan_-267786.0_2108.43; Macedonia del Nord_950000.0_-277704.0_2186.52; Serbia_2490000.0_-252648.0_1989.24; Turchia_2490000.0_-397764.0_3131.82;, Romania_nan_234900.0_863.1;
09:00 05-05-2022,458,42,22,5330000,40700,2000000,1078259,215.71,0,0,0,80000,27183,105.82,4370000,2664467,36446.85,701000,115128,20.35,1130000,244647,183.15,2740000,712621,284.9,931000,0,0,,0,0,1370000,367237,2999.59,0,0,0,,,, Grecia_nan_-255307.0_1949.53; Macedonia del Nord_950000.0_-253175.0_1933.25; Serbia_2490000.0_-197210.0_1505.9; Turchia_2490000.0_-397085.0_3032.15;, Romania_nan_119925.0_443.63;
09:10 05-05-2022,458,42,22,5330000,40700,2000000,1078259,215.71,0,0,0,80000,27183,105.82,4370000,2664467,36446.85,701000,115128,20.35,1130000,244647,183.15,2740000,712621,284.9,931000,0,0,,0,0,1370000,367237,2999.59,0,0,0,,,, Grecia_nan_-255307.0_1949.53; Macedonia del Nord_950000.0_-253175.0_1933.25; Serbia_2490000.0_-197210.0_1505.9; Turchia_2490000.0_-397085.0_3032.15;, Romania_nan_119925.0_443.63;
09:20 05-05-2022,458,42,22,5330000,40700,2000000,1078259,215.71,0,0,0,80000,27183,105.82,4370000,2664467,36446.85,701000,115128,20.35,1130000,244647,183.15,2740000,712621,284.9,931000,0,0,,0,0,1370000,367237,2999.59,0,0,0,,,, Grecia_nan_-255307.0_1949.53; Macedonia del Nord_950000.0_-253175.0_1933.25; Serbia_2490000.0_-197210.0_1505.9; Turchia_2490000.0_-397085.0_3032.15;, Romania_nan_119925.0_443.63;
09:30 05-05-2022,458,42,22,5330000,40700,2000000,1078259,215.71,0,0,0,80000,27183,105.82,4370000,2664467,36446.85,701000,115128,20.35,1130000,244647,183.15,2740000,712621,284.9,931000,0,0,,0,0,1370000,367237,2999.59,0,0,0,,,, Grecia_nan_-255307.0_1949.53; Macedonia del Nord_950000.0_-253175.0_1933.25; Serbia_2490000.0_-197210.0_1505.9; Turchia_2490000.0_-397085.0_3032.15;, Romania_nan_119925.0_443.63;
09:40 05-05-2022,458,42,22,5330000,40700,2000000,1078259,215.71,0,0,0,80000,27183,105.82,4370000,2664467,36446.85,701000,115128,20.35,1130000,244647,183.15,2740000,712621,284.9,931000,0,0,,0,0,1370000,367237,2999.59,0,0,0,,,, Grecia_nan_-255307.0_1949.53; Macedonia del Nord_950000.0_-253175.0_1933.25; Serbia_2490000.0_-197210.0_1505.9; Turchia_2490000.0_-397085.0_3032.15;, Romania_nan_119925.0_443.63;
09:50 05-05-2022,458,42,22,5330000,40700,2000000,1078259,215.71,0,0,0,80000,27183,105.82,4370000,2664467,36446.85,701000,115128,20.35,1130000,244647,183.15,2740000,712621,284.9,931000,0,0,,0,0,1370000,367237,2999.59,0,0,0,,,, Grecia_nan_-255307.0_1949.53; Macedonia del Nord_950000.0_-253175.0_1933.25; Serbia_2490000.0_-197210.0_1505.9; Turchia_2490000.0_-397085.0_3032.15;, Romania_nan_119925.0_443.63;
10:00 05-05-2022,446,44,24,5490000,40800,2000000,1078785,216.24,0,0,0,80000,31293,118.32,4370000,2673081,36511.92,701000,120780,20.4,1130000,423279,318.24,2740000,690093,277.44,931000,0,0,,0,0,1370000,353556,2888.64,0,0,0,,,, Grecia_nan_-234972.0_1746.24; Macedonia del Nord_950000.0_-239913.0_1782.96; Serbia_2490000.0_-160857.0_1195.44; Turchia_2490000.0_-381006.0_2831.52;, Romania_nan_120231.0_452.88;
10:10 05-05-2022,446,44,24,5490000,40800,2000000,1078785,216.24,0,0,0,80000,31293,118.32,4370000,2673081,36511.92,701000,120780,20.4,1130000,423279,318.24,2740000,690093,277.44,931000,0,0,,0,0,1370000,353556,2888.64,0,0,0,,,, Grecia_nan_-234972.0_1746.24; Macedonia del Nord_950000.0_-239913.0_1782.96; Serbia_2490000.0_-160857.0_1195.44; Turchia_2490000.0_-381006.0_2831.52;, Romania_nan_120231.0_452.88;
10:20 05-05-2022,446,44,24,5490000,40800,2000000,1078785,216.24,0,0,0,80000,31293,118.32,4370000,2673081,36511.92,701000,120780,20.4,1130000,423279,318.24,2740000,690093,277.44,931000,0,0,,0,0,1370000,353556,2888.64,0,0,0,,,, Grecia_nan_-234972.0_1746.24; Macedonia del Nord_950000.0_-239913.0_1782.96; Serbia_2490000.0_-160857.0_1195.44; Turchia_2490000.0_-381006.0_2831.52;, Romania_nan_120231.0_452.88;
10:30 05-05-2022,446,44,24,5490000,40800,2000000,1078785,216.24,0,0,0,80000,31293,118.32,4370000,2673081,36511.92,701000,120780,20.4,1130000,423279,318.24,2740000,690093,277.44,931000,0,0,,0,0,1370000,353556,2888.64,0,0,0,,,, Grecia_nan_-234972.0_1746.24; Macedonia del Nord_950000.0_-239913.0_1782.96; Serbia_2490000.0_-160857.0_1195.44; Turchia_2490000.0_-381006.0_2831.52;, Romania_nan_120231.0_452.88;
10:40 05-05-2022,446,44,24,5490000,40800,2000000,1078785,216.24,0,0,0,80000,31293,118.32,4370000,2673081,36511.92,701000,120780,20.4,1130000,423279,318.24,2740000,690093,277.44,931000,0,0,,0,0,1370000,353556,2888.64,0,0,0,,,, Grecia_nan_-234972.0_1746.24; Macedonia del Nord_950000.0_-239913.0_1782.96; Serbia_2490000.0_-160857.0_1195.44; Turchia_2490000.0_-381006.0_2831.52;, Romania_nan_120231.0_452.88;
10:50 05-05-2022,446,44,24,5490000,40800,2000000,1078785,216.24,0,0,0,80000,31293,118.32,4370000,2673081,36511.92,701000,120780,20.4,1130000,423279,318.24,2740000,690093,277.44,931000,0,0,,0,0,1370000,353556,2888.64,0,0,0,,,, Grecia_nan_-234972.0_1746.24; Macedonia del Nord_950000.0_-239913.0_1782.96; Serbia_2490000.0_-160857.0_1195.44; Turchia_2490000.0_-381006.0_2831.52;, Romania_nan_120231.0_452.88;
11:00 05-05-2022,437,46,25,5310000,38700,2000000,1077399,216.72,0,0,0,80000,30798,116.1,4370000,2553048,34926.75,701000,155583,27.09,1130000,555957,417.96,2740000,600030,239.94,931000,0,0,,0,0,1370000,336654,2751.57,0,0,0,,,, Grecia_nan_-170982.0_1246.14; Macedonia del Nord_950000.0_-227799.0_1660.23; Romania_nan_-311697.0_2271.69; Serbia_2490000.0_-218772.0_1594.44; Turchia_2490000.0_-293112.0_2136.24;,
11:10 05-05-2022,437,46,25,5310000,38700,2000000,1077399,216.72,0,0,0,80000,30798,116.1,4370000,2553048,34926.75,701000,155583,27.09,1130000,555957,417.96,2740000,600030,239.94,931000,0,0,,0,0,1370000,336654,2751.57,0,0,0,,,, Grecia_nan_-170982.0_1246.14; Macedonia del Nord_950000.0_-227799.0_1660.23; Romania_nan_-311697.0_2271.69; Serbia_2490000.0_-218772.0_1594.44; Turchia_2490000.0_-293112.0_2136.24;,
11:20 05-05-2022,437,46,25,5310000,38700,2000000,1077399,216.72,0,0,0,80000,30798,116.1,4370000,2553048,34926.75,701000,155583,27.09,1130000,555957,417.96,2740000,600030,239.94,931000,0,0,,0,0,1370000,336654,2751.57,0,0,0,,,, Grecia_nan_-170982.0_1246.14; Macedonia del Nord_950000.0_-227799.0_1660.23; Romania_nan_-311697.0_2271.69; Serbia_2490000.0_-218772.0_1594.44; Turchia_2490000.0_-293112.0_2136.24;,
11:30 05-05-2022,437,46,25,5310000,38700,2000000,1077399,216.72,0,0,0,80000,30798,116.1,4370000,2553048,34926.75,701000,155583,27.09,1130000,555957,417.96,2740000,600030,239.94,931000,0,0,,0,0,1370000,336654,2751.57,0,0,0,,,, Grecia_nan_-170982.0_1246.14; Macedonia del Nord_950000.0_-227799.0_1660.23; Romania_nan_-311697.0_2271.69; Serbia_2490000.0_-218772.0_1594.44; Turchia_2490000.0_-293112.0_2136.24;,
11:40 05-05-2022,437,46,25,5310000,38700,2000000,1077399,216.72,0,0,0,80000,30798,116.1,4370000,2553048,34926.75,701000,155583,27.09,1130000,555957,417.96,2740000,600030,239.94,931000,0,0,,0,0,1370000,336654,2751.57,0,0,0,,,, Grecia_nan_-170982.0_1246.14; Macedonia del Nord_950000.0_-227799.0_1660.23; Romania_nan_-311697.0_2271.69; Serbia_2490000.0_-218772.0_1594.44; Turchia_2490000.0_-293112.0_2136.24;,
11:50 05-05-2022,437,46,25,5310000,38700,2000000,1077399,216.72,0,0,0,80000,30798,116.1,4370000,2553048,34926.75,701000,155583,27.09,1130000,555957,417.96,2740000,600030,239.94,931000,0,0,,0,0,1370000,336654,2751.57,0,0,0,,,, Grecia_nan_-170982.0_1246.14; Macedonia del Nord_950000.0_-227799.0_1660.23; Romania_nan_-311697.0_2271.69; Serbia_2490000.0_-218772.0_1594.44; Turchia_2490000.0_-293112.0_2136.24;,
