timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
20:00 04-05-2022,385,36,36,5840000,37500,0,0,0,0,0,0,663000,228928,877.5,2420000,760952.0,10402.5,5500000,547208,101.25,4010000,1117776,840.0,1010000,113296,45.0,0,0,0,,0,0,9140000,2702752,22083.75,66000,584,7.5,,168192,1961.25, Centrosud (Italia)_nan_-3372016.0_21652.5;, Grecia_500000.0_53728.0_322.5; Sicilia (Italia)_nan_146000.0_862.5;
20:10 04-05-2022,385,36,36,5840000,37500,0,0,0,0,0,0,663000,228928,877.5,2420000,760952.0,10402.5,5500000,547208,101.25,4010000,1117776,840.0,1010000,113296,45.0,0,0,0,,0,0,9140000,2702752,22083.75,66000,584,7.5,,168192,1961.25, Centrosud (Italia)_nan_-3372016.0_21652.5;, Grecia_500000.0_53728.0_322.5; Sicilia (Italia)_nan_146000.0_862.5;
20:20 04-05-2022,385,36,36,5840000,37500,0,0,0,0,0,0,663000,228928,877.5,2420000,760952.0,10402.5,5500000,547208,101.25,4010000,1117776,840.0,1010000,113296,45.0,0,0,0,,0,0,9140000,2702752,22083.75,66000,584,7.5,,168192,1961.25, Centrosud (Italia)_nan_-3372016.0_21652.5;, Grecia_500000.0_53728.0_322.5; Sicilia (Italia)_nan_146000.0_862.5;
20:30 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
20:40 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
20:50 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
21:00 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
21:10 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
21:20 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
21:30 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
21:40 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
21:50 04-05-2022,467,20,20,5860000,45600,0,0,0,0,0,0,663000,227954,870.96,2420000,944046.0,12891.12,5500000,426608,77.52,4010000,42778,31.92,1010000,389690,155.04,0,0,0,,0,0,9140000,3215968,26238.24,66000,586,9.12,,205100,2389.44, Centrosud (Italia)_nan_-3070054.0_23889.84;, Grecia_500000.0_49224.0_291.84; Sicilia (Italia)_nan_358046.0_2644.8;
22:00 04-05-2022,464,21,21,6360000,49100,0,0,0,0,0,0,663000,225780,864.16,2420000,995976.0,13600.7,5500000,497352,93.29,4010000,0,0.0,1010000,438204,176.76,0,0,0,,0,0,9140000,3417864,27898.62,66000,636,9.82,,213696,2489.37, Centrosud (Italia)_nan_-3135480.0_24206.3;, Grecia_500000.0_214968.0_1276.6; Sicilia (Italia)_nan_354888.0_2695.59;
22:10 04-05-2022,464,21,21,6360000,49100,0,0,0,0,0,0,663000,225780,864.16,2420000,995976.0,13600.7,5500000,497352,93.29,4010000,0,0.0,1010000,438204,176.76,0,0,0,,0,0,9140000,3417864,27898.62,66000,636,9.82,,213696,2489.37, Centrosud (Italia)_nan_-3135480.0_24206.3;, Grecia_500000.0_214968.0_1276.6; Sicilia (Italia)_nan_354888.0_2695.59;
22:20 04-05-2022,464,21,21,6360000,49100,0,0,0,0,0,0,663000,225780,864.16,2420000,995976.0,13600.7,5500000,497352,93.29,4010000,0,0.0,1010000,438204,176.76,0,0,0,,0,0,9140000,3417864,27898.62,66000,636,9.82,,213696,2489.37, Centrosud (Italia)_nan_-3135480.0_24206.3;, Grecia_500000.0_214968.0_1276.6; Sicilia (Italia)_nan_354888.0_2695.59;
22:30 04-05-2022,464,21,21,6360000,49100,0,0,0,0,0,0,663000,225780,864.16,2420000,995976.0,13600.7,5500000,497352,93.29,4010000,0,0.0,1010000,438204,176.76,0,0,0,,0,0,9140000,3417864,27898.62,66000,636,9.82,,213696,2489.37, Centrosud (Italia)_nan_-3135480.0_24206.3;, Grecia_500000.0_214968.0_1276.6; Sicilia (Italia)_nan_354888.0_2695.59;
22:40 04-05-2022,464,21,21,6360000,49100,0,0,0,0,0,0,663000,225780,864.16,2420000,995976.0,13600.7,5500000,497352,93.29,4010000,0,0.0,1010000,438204,176.76,0,0,0,,0,0,9140000,3417864,27898.62,66000,636,9.82,,213696,2489.37, Centrosud (Italia)_nan_-3135480.0_24206.3;, Grecia_500000.0_214968.0_1276.6; Sicilia (Italia)_nan_354888.0_2695.59;
22:50 04-05-2022,464,21,21,6360000,49100,0,0,0,0,0,0,663000,225780,864.16,2420000,995976.0,13600.7,5500000,497352,93.29,4010000,0,0.0,1010000,438204,176.76,0,0,0,,0,0,9140000,3417864,27898.62,66000,636,9.82,,213696,2489.37, Centrosud (Italia)_nan_-3135480.0_24206.3;, Grecia_500000.0_214968.0_1276.6; Sicilia (Italia)_nan_354888.0_2695.59;
23:00 04-05-2022,463,21,21,6430000,49600,0,0,0,0,0,0,663000,227622,872.96,2420000,1007581.0,13759.04,5500000,566483,104.16,4010000,0,0.0,1010000,368439,148.8,0,0,0,,0,0,9140000,3425261,27959.52,66000,643,9.92,,213476,2484.96, Centrosud (Italia)_nan_-2822127.0_21769.44;, Grecia_500000.0_297066.0_1765.76; Sicilia (Italia)_nan_324072.0_2499.84;
23:10 04-05-2022,463,21,21,6430000,49600,0,0,0,0,0,0,663000,227622,872.96,2420000,1007581.0,13759.04,5500000,566483,104.16,4010000,0,0.0,1010000,368439,148.8,0,0,0,,0,0,9140000,3425261,27959.52,66000,643,9.92,,213476,2484.96, Centrosud (Italia)_nan_-2822127.0_21769.44;, Grecia_500000.0_297066.0_1765.76; Sicilia (Italia)_nan_324072.0_2499.84;
23:20 04-05-2022,463,21,21,6430000,49600,0,0,0,0,0,0,663000,227622,872.96,2420000,1007581.0,13759.04,5500000,566483,104.16,4010000,0,0.0,1010000,368439,148.8,0,0,0,,0,0,9140000,3425261,27959.52,66000,643,9.92,,213476,2484.96, Centrosud (Italia)_nan_-2822127.0_21769.44;, Grecia_500000.0_297066.0_1765.76; Sicilia (Italia)_nan_324072.0_2499.84;
23:30 04-05-2022,463,21,21,6430000,49600,0,0,0,0,0,0,663000,227622,872.96,2420000,1007581.0,13759.04,5500000,566483,104.16,4010000,0,0.0,1010000,368439,148.8,0,0,0,,0,0,9140000,3425261,27959.52,66000,643,9.92,,213476,2484.96, Centrosud (Italia)_nan_-2822127.0_21769.44;, Grecia_500000.0_297066.0_1765.76; Sicilia (Italia)_nan_324072.0_2499.84;
23:40 04-05-2022,463,21,21,6430000,49600,0,0,0,0,0,0,663000,227622,872.96,2420000,1007581.0,13759.04,5500000,566483,104.16,4010000,0,0.0,1010000,368439,148.8,0,0,0,,0,0,9140000,3425261,27959.52,66000,643,9.92,,213476,2484.96, Centrosud (Italia)_nan_-2822127.0_21769.44;, Grecia_500000.0_297066.0_1765.76; Sicilia (Italia)_nan_324072.0_2499.84;
23:50 04-05-2022,463,21,21,6430000,49600,0,0,0,0,0,0,663000,227622,872.96,2420000,1007581.0,13759.04,5500000,566483,104.16,4010000,0,0.0,1010000,368439,148.8,0,0,0,,0,0,9140000,3425261,27959.52,66000,643,9.92,,213476,2484.96, Centrosud (Italia)_nan_-2822127.0_21769.44;, Grecia_500000.0_297066.0_1765.76; Sicilia (Italia)_nan_324072.0_2499.84;
00:00 05-05-2022,464,21,21,6540000,50500,0,0,0,0,0,0,663000,226938,868.6,2420000,986886.0,13478.45,5500000,621300,116.15,4010000,0,0.0,1010000,238710,95.95,0,0,0,,0,0,9140000,3381180,27598.25,66000,654,5.05,,206010,2403.8, Centrosud (Italia)_nan_-3162090.0_24416.75;, Grecia_500000.0_489192.0_2903.75; Sicilia (Italia)_nan_389130.0_3030.0;
00:10 05-05-2022,464,21,21,6540000,50500,0,0,0,0,0,0,663000,226938,868.6,2420000,986886.0,13478.45,5500000,621300,116.15,4010000,0,0.0,1010000,238710,95.95,0,0,0,,0,0,9140000,3381180,27598.25,66000,654,5.05,,206010,2403.8, Centrosud (Italia)_nan_-3162090.0_24416.75;, Grecia_500000.0_489192.0_2903.75; Sicilia (Italia)_nan_389130.0_3030.0;
00:20 05-05-2022,464,21,21,6540000,50500,0,0,0,0,0,0,663000,226938,868.6,2420000,986886.0,13478.45,5500000,621300,116.15,4010000,0,0.0,1010000,238710,95.95,0,0,0,,0,0,9140000,3381180,27598.25,66000,654,5.05,,206010,2403.8, Centrosud (Italia)_nan_-3162090.0_24416.75;, Grecia_500000.0_489192.0_2903.75; Sicilia (Italia)_nan_389130.0_3030.0;
00:30 05-05-2022,464,21,21,6540000,50500,0,0,0,0,0,0,663000,226938,868.6,2420000,986886.0,13478.45,5500000,621300,116.15,4010000,0,0.0,1010000,238710,95.95,0,0,0,,0,0,9140000,3381180,27598.25,66000,654,5.05,,206010,2403.8, Centrosud (Italia)_nan_-3162090.0_24416.75;, Grecia_500000.0_489192.0_2903.75; Sicilia (Italia)_nan_389130.0_3030.0;
00:40 05-05-2022,464,21,21,6540000,50500,0,0,0,0,0,0,663000,226938,868.6,2420000,986886.0,13478.45,5500000,621300,116.15,4010000,0,0.0,1010000,238710,95.95,0,0,0,,0,0,9140000,3381180,27598.25,66000,654,5.05,,206010,2403.8, Centrosud (Italia)_nan_-3162090.0_24416.75;, Grecia_500000.0_489192.0_2903.75; Sicilia (Italia)_nan_389130.0_3030.0;
00:50 05-05-2022,464,21,21,6540000,50500,0,0,0,0,0,0,663000,226938,868.6,2420000,986886.0,13478.45,5500000,621300,116.15,4010000,0,0.0,1010000,238710,95.95,0,0,0,,0,0,9140000,3381180,27598.25,66000,654,5.05,,206010,2403.8, Centrosud (Italia)_nan_-3162090.0_24416.75;, Grecia_500000.0_489192.0_2903.75; Sicilia (Italia)_nan_389130.0_3030.0;
01:00 05-05-2022,470,20,19,6170000,48300,0,0,0,0,0,0,663000,227673,874.23,2420000,958201.0,13089.3,5500000,637361,115.92,4010000,0,0.0,1010000,107358,43.47,0,0,0,,0,0,9140000,3114616,25429.95,66000,617,9.66,,201142,2342.55, Centrosud (Italia)_nan_-3196060.0_25019.4;, Grecia_500000.0_501004.0_2975.28; Sicilia (Italia)_nan_422645.0_3424.47;
01:10 05-05-2022,470,20,19,6170000,48300,0,0,0,0,0,0,663000,227673,874.23,2420000,958201.0,13089.3,5500000,637361,115.92,4010000,0,0.0,1010000,107358,43.47,0,0,0,,0,0,9140000,3114616,25429.95,66000,617,9.66,,201142,2342.55, Centrosud (Italia)_nan_-3196060.0_25019.4;, Grecia_500000.0_501004.0_2975.28; Sicilia (Italia)_nan_422645.0_3424.47;
01:20 05-05-2022,470,20,19,6170000,48300,0,0,0,0,0,0,663000,227673,874.23,2420000,958201.0,13089.3,5500000,637361,115.92,4010000,0,0.0,1010000,107358,43.47,0,0,0,,0,0,9140000,3114616,25429.95,66000,617,9.66,,201142,2342.55, Centrosud (Italia)_nan_-3196060.0_25019.4;, Grecia_500000.0_501004.0_2975.28; Sicilia (Italia)_nan_422645.0_3424.47;
01:30 05-05-2022,470,20,19,6170000,48300,0,0,0,0,0,0,663000,227673,874.23,2420000,958201.0,13089.3,5500000,637361,115.92,4010000,0,0.0,1010000,107358,43.47,0,0,0,,0,0,9140000,3114616,25429.95,66000,617,9.66,,201142,2342.55, Centrosud (Italia)_nan_-3196060.0_25019.4;, Grecia_500000.0_501004.0_2975.28; Sicilia (Italia)_nan_422645.0_3424.47;
01:40 05-05-2022,470,20,19,6170000,48300,0,0,0,0,0,0,663000,227673,874.23,2420000,958201.0,13089.3,5500000,637361,115.92,4010000,0,0.0,1010000,107358,43.47,0,0,0,,0,0,9140000,3114616,25429.95,66000,617,9.66,,201142,2342.55, Centrosud (Italia)_nan_-3196060.0_25019.4;, Grecia_500000.0_501004.0_2975.28; Sicilia (Italia)_nan_422645.0_3424.47;
01:50 05-05-2022,470,20,19,6170000,48300,0,0,0,0,0,0,663000,227673,874.23,2420000,958201.0,13089.3,5500000,637361,115.92,4010000,0,0.0,1010000,107358,43.47,0,0,0,,0,0,9140000,3114616,25429.95,66000,617,9.66,,201142,2342.55, Centrosud (Italia)_nan_-3196060.0_25019.4;, Grecia_500000.0_501004.0_2975.28; Sicilia (Italia)_nan_422645.0_3424.47;
02:00 05-05-2022,473,21,21,5320000,41900,0,0,0,0,0,0,663000,234080,896.66,2420000,953344.0,13018.33,5500000,608076,113.13,4010000,0,0.0,1010000,112252,46.09,0,0,0,,0,0,9140000,2656808,21679.06,66000,532,8.38,,189392,2208.13, Centrosud (Italia)_nan_-2825452.0_22253.09;, Grecia_500000.0_287280.0_1705.33; Sicilia (Italia)_nan_278236.0_2224.89;
02:10 05-05-2022,473,21,21,5320000,41900,0,0,0,0,0,0,663000,234080,896.66,2420000,953344.0,13018.33,5500000,608076,113.13,4010000,0,0.0,1010000,112252,46.09,0,0,0,,0,0,9140000,2656808,21679.06,66000,532,8.38,,189392,2208.13, Centrosud (Italia)_nan_-2825452.0_22253.09;, Grecia_500000.0_287280.0_1705.33; Sicilia (Italia)_nan_278236.0_2224.89;
02:20 05-05-2022,473,21,21,5320000,41900,0,0,0,0,0,0,663000,234080,896.66,2420000,953344.0,13018.33,5500000,608076,113.13,4010000,0,0.0,1010000,112252,46.09,0,0,0,,0,0,9140000,2656808,21679.06,66000,532,8.38,,189392,2208.13, Centrosud (Italia)_nan_-2825452.0_22253.09;, Grecia_500000.0_287280.0_1705.33; Sicilia (Italia)_nan_278236.0_2224.89;
02:30 05-05-2022,473,21,21,5320000,41900,0,0,0,0,0,0,663000,234080,896.66,2420000,953344.0,13018.33,5500000,608076,113.13,4010000,0,0.0,1010000,112252,46.09,0,0,0,,0,0,9140000,2656808,21679.06,66000,532,8.38,,189392,2208.13, Centrosud (Italia)_nan_-2825452.0_22253.09;, Grecia_500000.0_287280.0_1705.33; Sicilia (Italia)_nan_278236.0_2224.89;
02:40 05-05-2022,473,21,21,5320000,41900,0,0,0,0,0,0,663000,234080,896.66,2420000,953344.0,13018.33,5500000,608076,113.13,4010000,0,0.0,1010000,112252,46.09,0,0,0,,0,0,9140000,2656808,21679.06,66000,532,8.38,,189392,2208.13, Centrosud (Italia)_nan_-2825452.0_22253.09;, Grecia_500000.0_287280.0_1705.33; Sicilia (Italia)_nan_278236.0_2224.89;
02:50 05-05-2022,473,21,21,5320000,41900,0,0,0,0,0,0,663000,234080,896.66,2420000,953344.0,13018.33,5500000,608076,113.13,4010000,0,0.0,1010000,112252,46.09,0,0,0,,0,0,9140000,2656808,21679.06,66000,532,8.38,,189392,2208.13, Centrosud (Italia)_nan_-2825452.0_22253.09;, Grecia_500000.0_287280.0_1705.33; Sicilia (Italia)_nan_278236.0_2224.89;
03:00 05-05-2022,486,20,20,4600000,37200,0,0,0,0,0,0,663000,230460,881.64,2420000,1000500.0,13644.96,5500000,536360,96.72,4010000,0,0.0,1010000,115920,44.64,0,0,0,,0,0,9140000,2184080,17796.48,66000,920,7.44,,171580,1997.64, Centrosud (Italia)_nan_-2029060.0_16408.92;, Grecia_500000.0_101200.0_598.92; Sicilia (Italia)_nan_259440.0_2127.84;
03:10 05-05-2022,486,20,20,4600000,37200,0,0,0,0,0,0,663000,230460,881.64,2420000,1000500.0,13644.96,5500000,536360,96.72,4010000,0,0.0,1010000,115920,44.64,0,0,0,,0,0,9140000,2184080,17796.48,66000,920,7.44,,171580,1997.64, Centrosud (Italia)_nan_-2029060.0_16408.92;, Grecia_500000.0_101200.0_598.92; Sicilia (Italia)_nan_259440.0_2127.84;
03:20 05-05-2022,486,20,20,4600000,37200,0,0,0,0,0,0,663000,230460,881.64,2420000,1000500.0,13644.96,5500000,536360,96.72,4010000,0,0.0,1010000,115920,44.64,0,0,0,,0,0,9140000,2184080,17796.48,66000,920,7.44,,171580,1997.64, Centrosud (Italia)_nan_-2029060.0_16408.92;, Grecia_500000.0_101200.0_598.92; Sicilia (Italia)_nan_259440.0_2127.84;
03:30 05-05-2022,486,20,20,4600000,37200,0,0,0,0,0,0,663000,230460,881.64,2420000,1000500.0,13644.96,5500000,536360,96.72,4010000,0,0.0,1010000,115920,44.64,0,0,0,,0,0,9140000,2184080,17796.48,66000,920,7.44,,171580,1997.64, Centrosud (Italia)_nan_-2029060.0_16408.92;, Grecia_500000.0_101200.0_598.92; Sicilia (Italia)_nan_259440.0_2127.84;
03:40 05-05-2022,486,20,20,4600000,37200,0,0,0,0,0,0,663000,230460,881.64,2420000,1000500.0,13644.96,5500000,536360,96.72,4010000,0,0.0,1010000,115920,44.64,0,0,0,,0,0,9140000,2184080,17796.48,66000,920,7.44,,171580,1997.64, Centrosud (Italia)_nan_-2029060.0_16408.92;, Grecia_500000.0_101200.0_598.92; Sicilia (Italia)_nan_259440.0_2127.84;
03:50 05-05-2022,486,20,20,4600000,37200,0,0,0,0,0,0,663000,230460,881.64,2420000,1000500.0,13644.96,5500000,536360,96.72,4010000,0,0.0,1010000,115920,44.64,0,0,0,,0,0,9140000,2184080,17796.48,66000,920,7.44,,171580,1997.64, Centrosud (Italia)_nan_-2029060.0_16408.92;, Grecia_500000.0_101200.0_598.92; Sicilia (Italia)_nan_259440.0_2127.84;
04:00 05-05-2022,494,19,19,4360000,35900,0,0,0,0,0,0,663000,232824,893.91,2420000,968356.0,13243.51,5500000,476548,86.16,4010000,0,0.0,1010000,111616,43.08,0,0,0,,0,0,9140000,2125064,17364.83,66000,872,7.18,,170912,1992.45, Centrosud (Italia)_nan_-1853436.0_15261.09;, Grecia_500000.0_3924.0_25.13; Sicilia (Italia)_nan_270320.0_2240.16;
04:10 05-05-2022,494,19,19,4360000,35900,0,0,0,0,0,0,663000,232824,893.91,2420000,968356.0,13243.51,5500000,476548,86.16,4010000,0,0.0,1010000,111616,43.08,0,0,0,,0,0,9140000,2125064,17364.83,66000,872,7.18,,170912,1992.45, Centrosud (Italia)_nan_-1853436.0_15261.09;, Grecia_500000.0_3924.0_25.13; Sicilia (Italia)_nan_270320.0_2240.16;
04:20 05-05-2022,494,19,19,4360000,35900,0,0,0,0,0,0,663000,232824,893.91,2420000,968356.0,13243.51,5500000,476548,86.16,4010000,0,0.0,1010000,111616,43.08,0,0,0,,0,0,9140000,2125064,17364.83,66000,872,7.18,,170912,1992.45, Centrosud (Italia)_nan_-1853436.0_15261.09;, Grecia_500000.0_3924.0_25.13; Sicilia (Italia)_nan_270320.0_2240.16;
04:30 05-05-2022,494,19,19,4360000,35900,0,0,0,0,0,0,663000,232824,893.91,2420000,968356.0,13243.51,5500000,476548,86.16,4010000,0,0.0,1010000,111616,43.08,0,0,0,,0,0,9140000,2125064,17364.83,66000,872,7.18,,170912,1992.45, Centrosud (Italia)_nan_-1853436.0_15261.09;, Grecia_500000.0_3924.0_25.13; Sicilia (Italia)_nan_270320.0_2240.16;
04:40 05-05-2022,494,19,19,4360000,35900,0,0,0,0,0,0,663000,232824,893.91,2420000,968356.0,13243.51,5500000,476548,86.16,4010000,0,0.0,1010000,111616,43.08,0,0,0,,0,0,9140000,2125064,17364.83,66000,872,7.18,,170912,1992.45, Centrosud (Italia)_nan_-1853436.0_15261.09;, Grecia_500000.0_3924.0_25.13; Sicilia (Italia)_nan_270320.0_2240.16;
04:50 05-05-2022,494,19,19,4360000,35900,0,0,0,0,0,0,663000,232824,893.91,2420000,968356.0,13243.51,5500000,476548,86.16,4010000,0,0.0,1010000,111616,43.08,0,0,0,,0,0,9140000,2125064,17364.83,66000,872,7.18,,170912,1992.45, Centrosud (Italia)_nan_-1853436.0_15261.09;, Grecia_500000.0_3924.0_25.13; Sicilia (Italia)_nan_270320.0_2240.16;
05:00 05-05-2022,488,19,19,4220000,34400,0,0,0,0,0,0,663000,230834,887.52,2420000,879448.0,12036.56,5500000,466310,86.0,4010000,0,0.0,1010000,105500,41.28,0,0,0,,0,0,9140000,2127302,17396.08,66000,844,6.88,,166690,1947.04, Grecia_500000.0_-45154.0_368.08; Centrosud (Italia)_nan_-1718384.0_14007.68;, Sicilia (Italia)_nan_243072.0_2002.08;
05:10 05-05-2022,488,19,19,4220000,34400,0,0,0,0,0,0,663000,230834,887.52,2420000,879448.0,12036.56,5500000,466310,86.0,4010000,0,0.0,1010000,105500,41.28,0,0,0,,0,0,9140000,2127302,17396.08,66000,844,6.88,,166690,1947.04, Grecia_500000.0_-45154.0_368.08; Centrosud (Italia)_nan_-1718384.0_14007.68;, Sicilia (Italia)_nan_243072.0_2002.08;
05:20 05-05-2022,488,19,19,4220000,34400,0,0,0,0,0,0,663000,230834,887.52,2420000,879448.0,12036.56,5500000,466310,86.0,4010000,0,0.0,1010000,105500,41.28,0,0,0,,0,0,9140000,2127302,17396.08,66000,844,6.88,,166690,1947.04, Grecia_500000.0_-45154.0_368.08; Centrosud (Italia)_nan_-1718384.0_14007.68;, Sicilia (Italia)_nan_243072.0_2002.08;
05:30 05-05-2022,488,19,19,4220000,34400,0,0,0,0,0,0,663000,230834,887.52,2420000,879448.0,12036.56,5500000,466310,86.0,4010000,0,0.0,1010000,105500,41.28,0,0,0,,0,0,9140000,2127302,17396.08,66000,844,6.88,,166690,1947.04, Grecia_500000.0_-45154.0_368.08; Centrosud (Italia)_nan_-1718384.0_14007.68;, Sicilia (Italia)_nan_243072.0_2002.08;
05:40 05-05-2022,488,19,19,4220000,34400,0,0,0,0,0,0,663000,230834,887.52,2420000,879448.0,12036.56,5500000,466310,86.0,4010000,0,0.0,1010000,105500,41.28,0,0,0,,0,0,9140000,2127302,17396.08,66000,844,6.88,,166690,1947.04, Grecia_500000.0_-45154.0_368.08; Centrosud (Italia)_nan_-1718384.0_14007.68;, Sicilia (Italia)_nan_243072.0_2002.08;
05:50 05-05-2022,488,19,19,4220000,34400,0,0,0,0,0,0,663000,230834,887.52,2420000,879448.0,12036.56,5500000,466310,86.0,4010000,0,0.0,1010000,105500,41.28,0,0,0,,0,0,9140000,2127302,17396.08,66000,844,6.88,,166690,1947.04, Grecia_500000.0_-45154.0_368.08; Centrosud (Italia)_nan_-1718384.0_14007.68;, Sicilia (Italia)_nan_243072.0_2002.08;
06:00 05-05-2022,487,20,20,4240000,34400,0,0,0,0,0,0,663000,231080,884.08,2420000,884888.0,12077.84,5500000,473608,86.0,4010000,0,0.0,1010000,110664,44.72,0,0,0,,0,0,9140000,2140776,17461.44,66000,848,10.32,,171296,1995.2, Grecia_500000.0_-108120.0_877.2; Centrosud (Italia)_nan_-1677768.0_13612.08;, Sicilia (Italia)_nan_227264.0_1840.4;
06:10 05-05-2022,487,20,20,4240000,34400,0,0,0,0,0,0,663000,231080,884.08,2420000,884888.0,12077.84,5500000,473608,86.0,4010000,0,0.0,1010000,110664,44.72,0,0,0,,0,0,9140000,2140776,17461.44,66000,848,10.32,,171296,1995.2, Grecia_500000.0_-108120.0_877.2; Centrosud (Italia)_nan_-1677768.0_13612.08;, Sicilia (Italia)_nan_227264.0_1840.4;
06:20 05-05-2022,487,20,20,4240000,34400,0,0,0,0,0,0,663000,231080,884.08,2420000,884888.0,12077.84,5500000,473608,86.0,4010000,0,0.0,1010000,110664,44.72,0,0,0,,0,0,9140000,2140776,17461.44,66000,848,10.32,,171296,1995.2, Grecia_500000.0_-108120.0_877.2; Centrosud (Italia)_nan_-1677768.0_13612.08;, Sicilia (Italia)_nan_227264.0_1840.4;
06:30 05-05-2022,487,20,20,4240000,34400,0,0,0,0,0,0,663000,231080,884.08,2420000,884888.0,12077.84,5500000,473608,86.0,4010000,0,0.0,1010000,110664,44.72,0,0,0,,0,0,9140000,2140776,17461.44,66000,848,10.32,,171296,1995.2, Grecia_500000.0_-108120.0_877.2; Centrosud (Italia)_nan_-1677768.0_13612.08;, Sicilia (Italia)_nan_227264.0_1840.4;
06:40 05-05-2022,487,20,20,4240000,34400,0,0,0,0,0,0,663000,231080,884.08,2420000,884888.0,12077.84,5500000,473608,86.0,4010000,0,0.0,1010000,110664,44.72,0,0,0,,0,0,9140000,2140776,17461.44,66000,848,10.32,,171296,1995.2, Grecia_500000.0_-108120.0_877.2; Centrosud (Italia)_nan_-1677768.0_13612.08;, Sicilia (Italia)_nan_227264.0_1840.4;
